0,71
0,101
1,73
2,181
3,251
4,116
5,146
6,153
7,99
8,102
9,94
10,112
11,97
12,173
13,165
14,111
15,131
16,229
17,127
18,189
19,153
20,205
21,149
22,122
23,133
24,191
25,205
26,387
27,214
28,292
29,218
30,172
31,200
32,228
33,241
34,190
35,285
36,192
37,242
38,267
39,336
40,484
41,438
42,743
43,386
44,533
45,317
46,435
47,233
48,344
49,475
50,340
51,379
52,348
53,322
54,245
55,235
56,432
57,483
58,648
59,442
60,261
61,300
62,342
63,371
64,329
65,428
66,301
67,232
68,349
69,203
70,275
71,232
72,263
73,459
74,431
75,379
76,391
77,199
78,238
79,362
80,510
81,312
82,317
83,239
84,228
85,262
86,367
87,306
88,390
89,350
90,424
91,204
92,277
93,392
94,323
95,207
96,416
97,309
98,395
99,224
100,301
101,222
102,260
103,179
104,233
105,301
106,201
107,254
108,215
109,212
110,230
111,177
112,150
113,231
114,258
115,205
116,184
117,149
118,287
119,351
120,244
121,280
122,318
123,314
124,392
125,220
126,189
127,263
128,381
129,304
130,182
131,150
132,169
133,133
134,214
135,239
136,171
137,152
138,177
139,166
140,194
141,160
142,226
143,151
144,174
145,183
146,196
147,195
148,253
149,234
150,187
151,517
152,424
153,361
154,281
155,338
156,355
157,229
158,257
159,308
160,251
161,180
162,246
163,291
164,251
165,221
166,209
167,202
168,193
169,355
170,310
171,277
172,247
173,231
174,236
175,215
176,338
177,294
178,224
179,292
180,190
181,220
