0,137
0,171
1,134
2,173
3,176
4,140
5,143
6,170
7,204
8,179
9,169
10,179
11,209
12,157
13,216
14,159
15,163
16,191
17,131
18,173
19,163
20,255
21,269
22,207
23,224
24,177
25,229
26,177
27,228
28,195
29,247
30,244
31,181
32,179
33,204
34,194
35,217
36,204
37,316
38,194
39,221
40,244
41,177
42,259
43,213
44,240
45,232
46,165
47,244
48,225
49,228
50,229
51,305
52,200
53,245
54,218
55,207
56,371
57,288
58,228
59,222
60,243
61,181
62,230
63,245
64,249
65,231
66,205
67,228
68,297
69,214
70,175
71,215
72,230
73,214
74,219
75,213
76,219
77,276
78,217
79,214
80,268
81,185
82,192
83,240
84,242
85,220
86,288
87,378
88,199
89,288
90,197
91,223
92,240
93,228
94,204
95,222
96,276
97,211
98,210
99,317
100,241
101,204
102,255
103,237
104,183
105,206
106,293
107,233
108,247
109,352
110,241
111,331
112,226
113,319
114,225
115,285
116,290
117,220
118,273
119,283
120,289
121,255
122,263
123,281
124,317
125,275
126,307
127,248
128,234
129,225
130,266
131,234
132,215
133,289
134,349
135,247
136,281
137,318
138,304
139,238
140,245
141,294
142,269
143,283
144,365
145,353
146,248
147,197
148,274
149,262
150,288
151,228
152,254
153,275
154,280
155,304
156,228
157,245
158,299
159,222
160,248
161,271
162,266
163,272
164,283
165,279
166,273
167,330
168,253
169,266
170,238
171,239
172,299
173,250
174,280
175,259
176,234
177,348
178,263
179,283
180,452
181,321
