0,1127
0,1358
1,1244
2,1188
3,1119
4,1239
5,1427
6,1549
7,1397
8,1281
9,1253
10,1381
11,1265
12,1203
13,1325
14,1571
15,1311
16,1324
17,1326
18,1910
19,3236
20,2300
21,2065
22,2090
23,1740
24,2170
25,2356
26,2067
27,1782
28,1832
29,1966
30,1893
31,1817
32,1964
33,1562
34,1755
35,2027
36,1693
37,1782
38,1596
39,1638
40,1874
41,2249
42,1515
43,1511
44,1349
45,1666
46,1692
47,1394
48,1506
49,1777
50,1655
51,1561
52,1791
53,1715
54,1657
55,1819
56,1432
57,1505
58,1534
59,1800
60,1432
61,1378
62,1489
63,1645
64,1673
65,1762
66,1734
67,1633
68,1559
69,1816
70,1234
71,1788
72,1512
73,1611
74,1702
75,1698
76,3972
77,4317
78,3241
79,3105
80,3143
81,2526
82,2698
83,2461
84,2183
85,2637
86,2056
87,2646
88,3347
89,3702
90,3569
91,2607
92,2745
93,2562
94,2396
95,2139
96,2070
97,2238
98,2239
99,2169
100,2453
101,2215
102,2027
103,2170
104,2126
105,2396
106,2428
107,3394
108,3708
109,2236
110,2077
111,2479
112,2333
113,2123
114,2200
115,2151
116,1844
117,1923
118,1936
119,1926
120,2042
121,1997
122,2434
123,1982
124,1977
125,2327
126,2236
127,2176
128,2037
129,2241
130,1812
131,2138
132,2176
133,2477
134,2277
135,2368
136,2638
137,2025
138,1990
139,2371
140,2325
141,2211
142,1877
143,2160
144,1944
145,2236
146,2488
147,1986
148,1796
149,1936
150,1974
151,1898
152,1630
153,1894
154,1908
155,1717
156,1948
157,2156
158,1946
159,1596
160,1915
161,1729
162,1810
163,2332
164,1904
165,1992
166,1848
167,2062
168,2003
169,1805
170,2028
171,2220
172,2255
173,2009
174,2005
175,2199
176,1784
177,1673
178,2089
179,2012
180,2116
181,2086
