0,535
0,655
1,575
2,746
3,523
4,528
5,475
6,588
7,438
8,597
9,415
10,428
11,516
12,516
13,620
14,610
15,480
16,484
17,601
18,575
19,491
20,512
21,539
22,541
23,577
24,630
25,580
26,552
27,446
28,519
29,605
30,612
31,596
32,575
33,574
34,551
35,708
36,653
37,698
38,661
39,691
40,571
41,730
42,599
43,902
44,581
45,638
46,708
47,701
48,869
49,672
50,711
51,643
52,627
53,792
54,716
55,649
56,552
57,832
58,779
59,850
60,736
61,660
62,765
63,776
64,856
65,827
66,610
67,635
68,654
69,716
70,694
71,711
72,689
73,895
74,687
75,744
76,856
77,749
78,719
79,858
80,859
81,649
82,807
83,754
84,785
85,792
86,766
87,752
88,723
89,721
90,722
91,627
92,787
93,764
94,750
95,894
96,768
97,678
98,726
99,725
100,618
101,744
102,852
103,714
104,718
105,864
106,806
107,780
108,802
109,734
110,757
111,595
112,721
113,741
114,806
115,859
116,695
117,640
118,739
119,967
120,840
121,851
122,851
123,882
124,943
125,791
126,818
127,820
128,776
129,748
130,907
131,740
132,797
133,877
134,846
135,875
136,818
137,866
138,742
139,619
140,842
141,676
142,757
143,772
144,683
145,728
146,691
147,752
148,787
149,979
150,833
151,832
152,719
153,796
154,778
155,861
156,730
157,856
158,1031
159,648
160,1051
161,878
162,915
163,901
164,757
165,825
166,728
167,769
168,858
169,985
170,767
171,845
172,901
173,744
174,738
175,759
176,920
177,712
178,781
179,922
180,862
181,887
