0,283
0,578
1,200
2,213
3,129
4,275
5,42
6,973
7,1863
8,3166
9,116
10,200
11,360
12,226
13,555
14,227
15,358
16,432
17,1971
18,247
19,319
20,575
21,343
22,362
23,305
24,232
25,308
26,406
27,384
28,95
29,96
30,179
31,276
32,203
33,340
34,426
35,298
36,469
37,415
38,308
39,1965
40,443
41,490
42,257
43,1831
44,519
45,258
46,323
47,201
48,334
49,268
50,206
51,365
52,443
53,447
54,414
55,326
56,550
57,3997
58,1761
59,377
60,526
61,1908
62,361
63,294
64,373
65,274
66,220
67,338
68,263
69,286
70,335
71,261
72,195
73,254
74,108
75,153
76,74
77,35
78,173
79,114
80,101
81,83
82,181
83,25
84,86
85,55
86,321
87,153
88,164
89,117
90,95
91,122
92,128
93,107
94,185
95,90
96,170
97,249
98,122
99,168
100,145
101,204
102,234
103,200
104,231
105,234
106,144
107,255
108,239
109,315
110,488
111,367
112,812
113,629
114,500
115,573
116,338
117,416
118,457
119,319
120,475
121,372
122,416
123,243
124,443
125,396
126,339
127,259
128,380
129,564
130,333
131,444
132,513
133,333
134,369
135,376
136,379
137,471
138,460
139,471
140,630
141,301
142,411
143,463
144,461
145,417
146,186
147,405
148,299
149,252
150,179
151,488
152,263
153,1784
154,214
155,290
156,277
157,212
158,211
159,268
160,262
161,752
162,595
163,194
164,115
165,1699
166,2485
167,3785
168,2071
169,3585
170,1652
171,3796
172,3713
173,1189
174,2541
175,2194
176,49
177,27
178,50
179,58
180,133
181,105
