0,87
0,134
1,84
2,127
3,121
4,90
5,92
6,102
7,95
8,107
9,83
10,84
11,78
12,121
13,101
14,162
15,103
16,96
17,98
18,91
19,113
20,179
21,109
22,105
23,97
24,106
25,98
26,107
27,109
28,111
29,163
30,112
31,118
32,126
33,156
34,99
35,119
36,108
37,117
38,89
39,77
40,100
41,166
42,85
43,102
44,115
45,129
46,125
47,107
48,86
49,136
50,127
51,146
52,112
53,141
54,174
55,143
56,132
57,112
58,128
59,121
60,142
61,88
62,158
63,126
64,148
65,161
66,163
67,128
68,120
69,160
70,126
71,155
72,138
73,123
74,173
75,147
76,144
77,141
78,120
79,134
80,138
81,102
82,110
83,132
84,139
85,128
86,161
87,123
88,139
89,145
90,141
91,127
92,135
93,196
94,219
95,163
96,161
97,137
98,126
99,120
100,131
101,128
102,94
103,97
104,213
105,190
106,145
107,155
108,136
109,114
110,120
111,107
112,168
113,153
114,209
115,129
116,308
117,210
118,136
119,183
120,152
121,151
122,168
123,126
124,143
125,190
126,125
127,147
128,183
129,145
130,190
131,119
132,114
133,155
134,141
135,190
136,247
137,167
138,144
139,104
140,141
141,156
142,114
143,150
144,133
145,112
146,127
147,137
148,134
149,187
150,144
151,188
152,129
153,157
154,165
155,199
156,159
157,158
158,192
159,137
160,157
161,175
162,180
163,178
164,157
165,149
166,154
167,154
168,173
169,138
170,163
171,171
172,181
173,177
174,157
175,145
176,162
177,181
178,164
179,146
180,179
181,109
