0,347
0,279
1,388
2,299
3,289
4,295
5,276
6,303
7,359
8,254
9,325
10,310
11,276
12,288
13,311
14,290
15,349
16,267
17,306
18,297
19,283
20,279
21,276
22,356
23,211
24,254
25,317
26,353
27,280
28,262
29,332
30,326
31,311
32,344
33,342
34,317
35,344
36,312
37,399
38,516
39,351
40,327
41,357
42,272
43,340
44,311
45,425
46,405
47,335
48,358
49,368
50,312
51,465
52,345
53,352
54,326
55,309
56,376
57,339
58,346
59,302
60,253
61,288
62,311
63,302
64,263
65,266
66,297
67,335
68,343
69,327
70,354
71,327
72,1236
73,1758
74,1453
75,960
76,640
77,506
78,613
79,763
80,543
81,504
82,489
83,488
84,453
85,502
86,451
87,481
88,514
89,412
90,396
91,372
92,451
93,462
94,425
95,344
96,380
97,415
98,334
99,485
100,303
101,261
102,318
103,302
104,314
105,385
106,398
107,307
108,298
109,299
110,278
111,268
112,376
113,324
114,304
115,333
116,309
117,355
118,327
119,292
120,375
121,378
122,410
123,333
124,328
125,269
126,363
127,446
128,319
129,334
130,293
131,299
132,296
133,290
134,298
135,367
136,347
137,402
138,261
139,340
140,332
141,262
142,365
143,345
144,369
145,810
146,701
147,813
148,802
149,707
150,631
151,723
152,822
153,689
154,710
155,597
156,573
157,501
158,564
159,522
160,514
161,482
162,544
163,618
164,605
165,456
166,450
167,506
168,506
169,492
170,580
171,586
172,446
173,403
174,452
175,396
176,385
177,451
178,467
179,450
180,451
181,358
