0,172
0,218
1,124
2,112
3,137
4,363
5,361
6,383
7,368
8,350
9,330
10,310
11,391
12,391
13,355
14,349
15,398
16,361
17,184
18,195
19,185
20,227
21,386
22,179
23,366
24,377
25,340
26,406
27,340
28,370
29,370
30,401
31,202
32,293
33,167
34,231
35,184
36,176
37,207
38,184
39,230
40,224
41,249
42,432
43,214
44,353
45,369
46,175
47,181
48,272
49,242
50,175
51,169
52,201
53,396
54,315
55,232
56,202
57,180
58,138
59,221
60,306
61,168
62,138
63,171
64,432
65,403
66,166
67,181
68,222
69,157
70,161
71,141
72,144
73,160
74,187
75,187
76,224
77,201
78,202
79,172
80,159
81,195
82,257
83,179
84,201
85,283
86,242
87,198
88,441
89,165
90,144
91,233
92,178
93,150
94,209
95,353
96,255
97,578
98,399
99,455
100,181
101,216
102,247
103,262
104,252
105,314
106,234
107,238
108,296
109,258
110,274
111,222
112,250
113,233
114,203
115,232
116,213
117,203
118,318
119,286
120,286
121,193
122,247
123,246
124,191
125,189
126,180
127,172
128,203
129,209
130,199
131,247
132,164
133,203
134,239
135,231
136,222
137,232
138,203
139,190
140,177
141,194
142,199
143,217
144,220
145,169
146,202
147,205
148,303
149,210
150,217
151,175
152,183
153,155
154,156
155,153
156,174
157,227
158,199
159,183
160,188
161,174
162,182
163,166
164,216
165,176
166,138
167,183
168,151
169,168
170,158
171,167
172,168
173,164
174,250
175,220
176,244
177,207
178,205
179,189
180,188
181,188
