0,264
0,282
1,196
2,223
3,305
4,142
5,128
6,152
7,182
8,171
9,166
10,116
11,158
12,136
13,147
14,171
15,145
16,118
17,156
18,161
19,187
20,190
21,232
22,159
23,133
24,151
25,195
26,153
27,152
28,240
29,256
30,356
31,190
32,242
33,302
34,328
35,378
36,258
37,335
38,283
39,325
40,293
41,275
42,377
43,385
44,381
45,250
46,335
47,358
48,364
49,347
50,335
51,315
52,284
53,270
54,413
55,366
56,418
57,399
58,301
59,232
60,305
61,276
62,262
63,347
64,310
65,292
66,319
67,306
68,580
69,343
70,334
71,442
72,324
73,322
74,278
75,358
76,354
77,308
78,348
79,315
80,256
81,261
82,317
83,491
84,328
85,357
86,367
87,300
88,258
89,405
90,301
91,372
92,366
93,378
94,249
95,281
96,421
97,313
98,521
99,436
100,302
101,283
102,338
103,308
104,302
105,420
106,357
107,308
108,317
109,273
110,303
111,420
112,396
113,355
114,363
115,264
116,264
117,320
118,322
119,387
120,349
121,326
122,294
123,328
124,310
125,335
126,345
127,376
128,394
129,279
130,317
131,440
132,360
133,454
134,464
135,320
136,382
137,286
138,349
139,401
140,390
141,445
142,337
143,270
144,285
145,398
146,318
147,324
148,298
149,294
150,345
151,275
152,280
153,273
154,320
155,501
156,302
157,229
158,216
159,295
160,246
161,378
162,351
163,284
164,205
165,246
166,350
167,385
168,475
169,498
170,309
171,304
172,351
173,254
174,326
175,342
176,352
177,318
178,303
179,225
180,246
181,192
