0,255
0,281
1,201
2,224
3,259
4,219
5,266
6,212
7,168
8,240
9,252
10,268
11,218
12,294
13,198
14,184
15,223
16,258
17,194
18,256
19,312
20,265
21,230
22,181
23,200
24,243
25,227
26,262
27,273
28,199
29,228
30,245
31,278
32,197
33,244
34,420
35,657
36,168
37,276
38,145
39,204
40,206
41,186
42,215
43,238
44,287
45,177
46,210
47,181
48,150
49,159
50,151
51,140
52,201
53,173
54,240
55,189
56,143
57,148
58,173
59,188
60,139
61,172
62,146
63,194
64,99
65,115
66,141
67,130
68,186
69,124
70,105
71,96
72,151
73,92
74,136
75,149
76,156
77,138
78,84
79,90
80,140
81,157
82,111
83,106
84,77
85,126
86,125
87,92
88,102
89,107
90,143
91,92
92,123
93,96
94,89
95,100
96,128
97,108
98,126
99,82
100,107
101,116
102,78
103,112
104,82
105,98
106,57
107,67
108,84
109,89
110,51
111,64
112,98
113,69
114,82
115,75
116,91
117,57
118,80
119,113
120,63
121,89
122,64
123,70
124,71
125,112
126,81
127,80
128,91
129,95
130,121
131,121
132,106
133,97
134,137
135,232
136,111
137,104
138,81
139,81
140,99
141,85
142,116
143,91
144,64
145,95
146,107
147,85
148,112
149,128
150,237
151,129
152,96
153,54
154,74
155,81
156,47
157,85
158,82
159,87
160,79
161,86
162,74
163,84
164,96
165,71
166,67
167,99
168,116
169,88
170,73
171,139
172,153
173,97
174,49
175,74
176,94
177,128
178,87
179,98
180,83
181,143
