0,2
0,1
1,4
2,4
4,1
6,2
7,2
8,2
9,2
10,1
11,2
12,6
13,4
14,43
15,261
16,375
17,437
18,443
19,300
20,349
21,325
22,405
23,581
24,528
25,428
26,457
27,656
28,622
29,442
30,384
31,431
32,417
33,505
34,395
35,499
36,360
37,440
38,533
39,639
40,436
41,430
42,769
43,441
44,512
45,441
46,456
47,423
48,427
49,355
50,426
51,328
52,341
53,329
54,299
55,385
56,365
57,353
58,349
59,313
60,377
61,269
62,236
63,242
64,251
65,247
66,301
67,285
68,299
69,262
70,246
71,305
72,259
73,227
74,257
75,306
76,241
77,194
78,240
79,284
80,285
81,375
82,204
83,216
84,141
85,265
86,202
87,203
88,199
89,182
90,181
91,195
92,191
93,211
94,149
95,172
96,202
97,225
98,158
99,157
100,232
101,176
102,168
103,183
104,175
105,215
106,213
107,163
108,145
109,188
110,160
111,125
112,157
113,159
114,180
115,146
116,164
117,142
118,111
119,125
120,169
121,159
122,139
123,174
124,146
125,136
126,143
127,144
128,191
129,205
130,175
131,151
132,131
133,167
134,143
135,282
136,190
137,176
138,142
139,115
140,170
141,175
142,167
143,156
144,159
145,125
146,98
147,120
148,90
149,137
150,114
151,134
152,119
153,134
154,142
155,138
156,134
157,171
158,136
159,175
160,164
161,154
162,145
163,138
164,126
165,181
166,93
167,154
168,137
169,132
170,159
171,108
172,158
173,92
174,116
175,125
176,118
177,143
178,143
179,129
180,130
181,110
