0,471
0,375
1,607
2,594
3,665
4,427
5,545
6,549
7,452
8,439
9,300
10,310
11,443
12,417
13,385
14,388
15,313
16,396
17,508
18,432
19,349
20,333
21,404
22,303
23,255
24,273
25,402
26,253
27,348
28,289
29,491
30,435
31,465
32,399
33,347
34,292
35,246
36,249
37,302
38,332
39,281
40,202
41,219
42,333
43,295
44,306
45,311
46,338
47,261
48,245
49,373
50,345
51,425
52,259
53,261
54,194
55,225
56,263
57,198
58,237
59,295
60,200
61,172
62,279
63,323
64,251
65,234
66,256
67,279
68,308
69,299
70,219
71,337
72,239
73,226
74,284
75,166
76,195
77,199
78,221
79,277
80,433
81,256
82,218
83,313
84,285
85,249
86,278
87,276
88,194
89,144
90,274
91,224
92,264
93,282
94,245
95,270
96,320
97,393
98,337
99,291
100,323
101,230
102,249
103,189
104,296
105,422
106,360
107,258
108,405
109,325
110,236
111,185
112,213
113,324
114,286
115,247
116,326
117,273
118,345
119,390
120,399
121,427
122,415
123,370
124,316
125,231
126,281
127,329
128,309
129,431
130,267
131,230
132,301
133,241
134,334
135,451
136,439
137,299
138,245
139,158
140,194
141,254
142,334
143,258
144,265
145,194
146,267
147,332
148,347
149,366
150,404
151,325
152,353
153,238
154,292
155,239
156,235
157,178
158,217
159,171
160,228
161,220
162,399
163,262
164,353
165,299
166,223
167,280
168,333
169,519
170,288
171,342
172,410
173,289
174,245
175,370
176,190
177,332
178,241
179,359
180,391
181,280
