0,663
0,632
1,627
2,620
3,728
4,737
5,586
6,610
7,541
8,781
9,713
10,824
11,1618
12,2352
13,2379
14,2031
15,1376
16,1284
17,1179
18,1290
19,1147
20,1104
21,1319
22,1182
23,1137
24,1024
25,1073
26,1000
27,983
28,1209
29,1515
30,1597
31,1617
32,1071
33,1018
34,957
35,1064
36,1128
37,1322
38,1289
39,1218
40,1559
41,1634
42,1223
43,1176
44,1215
45,1092
46,1177
47,1146
48,1138
49,1073
50,980
51,1173
52,1135
53,1172
54,1195
55,908
56,1076
57,1101
58,1243
59,1021
60,992
61,1075
62,1004
63,955
64,1220
65,1149
66,1117
67,1270
68,1146
69,1145
70,1039
71,1201
72,1127
73,1242
74,1118
75,994
76,995
77,1186
78,1211
79,1273
80,1370
81,1470
82,1332
83,1245
84,1367
85,1298
86,1320
87,1210
88,1405
89,1290
90,1741
91,1888
92,1794
93,2499
94,3098
95,2400
96,1858
97,1612
98,2107
99,2070
100,2174
101,2080
102,1986
103,1647
104,2100
105,2013
106,1721
107,1891
108,1881
109,1466
110,1954
111,1283
112,1440
113,1469
114,1449
115,1702
116,1868
117,1438
118,1461
119,1660
120,1557
121,1650
122,1648
123,1635
124,1521
125,1607
126,1763
127,1733
128,1692
129,1644
130,1458
131,1423
132,1341
133,1475
134,1489
135,1301
136,1477
137,1420
138,1223
139,1329
140,1600
141,1399
142,1348
143,1499
144,1422
145,1381
146,1462
147,1465
148,1407
149,1382
150,1431
151,1429
152,1192
153,1379
154,1494
155,1436
156,1465
157,1555
158,1492
159,1521
160,1169
161,1364
162,1459
163,1618
164,1495
165,1537
166,1169
167,1124
168,1359
169,1387
170,1378
171,1498
172,1287
173,1161
174,1313
175,1220
176,1410
177,1575
178,1459
179,1250
180,1275
181,1477
