0,449
0,482
1,474
2,458
3,398
4,415
5,550
6,453
7,411
8,481
9,569
10,725
11,692
12,558
13,791
14,594
15,644
16,423
17,433
18,392
19,635
20,759
21,647
22,594
23,737
24,633
25,746
26,575
27,713
28,779
29,701
30,731
31,954
32,774
33,668
34,622
35,671
36,718
37,802
38,882
39,892
40,900
41,985
42,692
43,691
44,664
45,854
46,774
47,810
48,811
49,697
50,882
51,890
52,704
53,795
54,614
55,661
56,633
57,619
58,620
59,590
60,492
61,477
62,547
63,528
64,476
65,580
66,548
67,461
68,474
69,422
70,414
71,520
72,532
73,744
74,705
75,619
76,633
77,507
78,492
79,540
80,460
81,624
82,445
83,426
84,467
85,562
86,376
87,447
88,461
89,457
90,437
91,505
92,424
93,443
94,465
95,453
96,370
97,410
98,471
99,553
100,420
101,488
102,412
103,395
104,400
105,413
106,323
107,471
108,432
109,397
110,390
111,515
112,382
113,412
114,522
115,456
116,455
117,402
118,395
119,415
120,414
121,440
122,571
123,376
124,383
125,429
126,455
127,434
128,402
129,433
130,323
131,417
132,406
133,413
134,498
135,436
136,465
137,564
138,350
139,351
140,341
141,280
142,357
143,407
144,372
145,329
146,385
147,393
148,424
149,417
150,591
151,536
152,530
153,407
154,479
155,665
156,449
157,609
158,526
159,425
160,483
161,454
162,484
163,390
164,407
165,517
166,359
167,394
168,398
169,443
170,541
171,529
172,469
173,430
174,394
175,476
176,516
177,340
178,443
179,414
180,403
181,454
