0,334
0,199
1,165
2,206
3,240
4,166
5,179
6,165
7,197
8,228
9,204
10,221
11,137
12,174
13,204
14,149
15,126
16,113
17,214
18,160
19,149
20,151
21,140
22,164
23,161
24,134
25,144
26,160
27,219
28,187
29,212
30,181
31,186
32,202
33,199
34,272
35,186
36,174
37,188
38,160
39,233
40,266
41,167
42,164
43,187
44,251
45,191
46,181
47,339
48,214
49,215
50,245
51,182
52,241
53,244
54,153
55,214
56,209
57,221
58,202
59,169
60,167
61,164
62,197
63,169
64,139
65,202
66,186
67,255
68,181
69,171
70,223
71,285
72,250
73,226
74,297
75,318
76,221
77,236
78,189
79,197
80,180
81,207
82,176
83,255
84,193
85,198
86,238
87,169
88,212
89,151
90,201
91,185
92,172
93,196
94,230
95,240
96,162
97,231
98,178
99,213
100,269
101,216
102,308
103,218
104,183
105,165
106,231
107,266
108,262
109,225
110,179
111,163
112,212
113,216
114,228
115,137
116,188
117,211
118,234
119,221
120,189
121,216
122,177
123,174
124,210
125,200
126,296
127,269
128,270
129,186
130,199
131,199
132,220
133,168
134,212
135,228
136,256
137,196
138,155
139,180
140,218
141,171
142,181
143,183
144,165
145,174
146,143
147,150
148,192
149,227
150,201
151,183
152,168
153,204
154,223
155,179
156,186
157,159
158,183
159,171
160,229
161,262
162,259
163,234
164,288
165,260
166,203
167,228
168,189
169,242
170,268
171,292
172,318
173,211
174,196
175,276
176,195
177,208
178,256
179,209
180,214
181,253
