0,455
0,279
1,773
2,936
3,779
4,846
5,631
6,526
7,701
8,649
9,814
10,1028
11,957
12,829
13,1023
14,1009
15,846
16,630
17,806
18,790
19,852
20,810
21,937
22,636
23,756
24,862
25,635
26,627
27,804
28,703
29,632
30,978
31,1093
32,957
33,524
34,754
35,562
36,910
37,908
38,987
39,797
40,736
41,728
42,613
43,812
44,758
45,838
46,854
47,817
48,685
49,847
50,905
51,956
52,824
53,694
54,744
55,622
56,787
57,634
58,578
59,653
60,599
61,509
62,604
63,523
64,534
65,548
66,582
67,638
68,515
69,515
70,564
71,642
72,595
73,553
74,624
75,349
76,404
77,517
78,525
79,518
80,548
81,698
82,404
83,307
84,579
85,479
86,362
87,440
88,443
89,410
90,396
91,405
92,380
93,418
94,474
95,482
96,457
97,348
98,485
99,489
100,413
101,399
102,391
103,286
104,267
105,428
106,364
107,475
108,452
109,404
110,264
111,239
112,336
113,373
114,269
115,275
116,330
117,305
118,297
119,263
120,335
121,309
122,379
123,348
124,263
125,326
126,389
127,359
128,324
129,359
130,440
131,354
132,296
133,325
134,282
135,344
136,269
137,395
138,252
139,277
140,405
141,382
142,250
143,334
144,426
145,263
146,226
147,267
148,254
149,284
150,326
151,297
152,291
153,290
154,234
155,341
156,316
157,283
158,285
159,218
160,320
161,297
162,283
163,272
164,297
165,316
166,408
167,204
168,318
169,422
170,256
171,239
172,235
173,199
174,155
175,262
176,265
177,263
178,357
179,249
180,246
181,217
